/SiMCosta RJ-3 buoy 
/L1 data
/missing = NULL
/latitude = -22.983083
/longitude = -43.174472
/Sensor Mount = Buoy
/Ocean Sensors Orientation = Downward
/Ocean Sensors Average Measuring Depth = 0.5m
/Acknowledging or Crediting SiMCosta as Information Source : (Product or data name) courtesy of the Brazilian Coastal Monitoring System - SiMCosta  (www.simcosta.furg.br)
/Disclaimer: All products published on this website are not intended to be used for navigational or operational purposes.
/*Magnetic Declination Reference: Chulliat, A., S. Macmillan, P. Alken, C. Beggan, M. Nair, B. Hamilton, A. Woods, V. Ridley, S. Maus and A. Thomson, 2014. The US/UK World Magnetic Model for 2015-2020, NOAA National Geophysical Data Center, Boulder, CO, doi: 10.7289/V5TH8JNW 
/YEAR MONTH DAY HOUR MINUTE SECOND = Date/Time Data Acquisition (UTC)
/Hsig: Significant Wave Height (m)
/TP: Wave Peak Period (s)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Hsig,TP
2022,10,4,10,21,40,NULL,NULL
2022,10,4,10,51,40,NULL,NULL
2022,10,4,11,21,40,NULL,NULL
2022,10,4,11,51,40,NULL,NULL
2022,10,4,12,51,40,NULL,NULL
2022,10,4,13,21,40,NULL,NULL
2022,10,4,13,51,40,NULL,NULL
2022,10,4,14,21,40,NULL,NULL
2022,10,4,14,51,40,NULL,NULL
2022,10,4,15,21,40,NULL,NULL
2022,10,4,15,51,40,NULL,NULL
2022,10,4,16,21,40,NULL,NULL
2022,10,4,16,51,40,NULL,NULL
2022,10,4,17,51,40,NULL,NULL
2022,10,4,18,21,40,NULL,NULL
2022,10,4,18,51,40,NULL,NULL
2022,10,4,19,21,40,NULL,NULL
2022,10,4,19,51,40,NULL,NULL
2022,10,4,21,21,40,NULL,NULL
2022,10,4,21,51,40,NULL,NULL
2022,10,4,22,21,40,NULL,NULL
2022,10,4,22,51,40,NULL,NULL
2022,10,4,23,51,40,NULL,NULL
2022,10,5,0,21,40,NULL,NULL
2022,10,5,0,51,40,NULL,NULL
2022,10,5,1,21,40,NULL,NULL
2022,10,5,2,21,40,NULL,NULL
2022,10,5,2,51,40,NULL,NULL
2022,10,5,3,21,40,NULL,NULL
2022,10,5,3,51,40,NULL,NULL
2022,10,5,4,21,40,NULL,NULL
2022,10,5,4,51,40,NULL,NULL
2022,10,5,6,51,40,NULL,NULL
2022,10,5,7,51,40,NULL,NULL
2022,10,5,8,51,40,NULL,NULL
2022,10,5,9,21,40,NULL,NULL
2022,10,5,9,51,40,NULL,NULL
2022,10,5,10,21,40,NULL,NULL
2022,10,5,10,51,40,NULL,NULL
2022,10,5,11,51,40,NULL,NULL
2022,10,5,12,51,40,NULL,NULL
2022,10,5,13,21,40,NULL,NULL
2022,10,5,14,51,40,NULL,NULL
2022,10,5,15,21,40,NULL,NULL
2022,10,5,15,51,40,NULL,NULL
2022,10,5,16,21,40,NULL,NULL
2022,10,5,16,51,40,NULL,NULL
2022,10,5,17,21,40,NULL,NULL
2022,10,5,17,51,40,NULL,NULL
2022,10,5,18,21,40,NULL,NULL
2022,10,5,19,21,40,NULL,NULL
2022,10,5,19,51,40,NULL,NULL
2022,10,5,20,51,40,NULL,NULL
2022,10,5,22,21,40,NULL,NULL
2022,10,5,23,21,40,NULL,NULL
2022,10,5,23,51,40,NULL,NULL
2022,10,6,0,21,40,NULL,NULL
2022,10,6,1,21,40,NULL,NULL
2022,10,6,1,51,40,NULL,NULL
2022,10,6,2,21,40,NULL,NULL
2022,10,6,2,51,40,NULL,NULL
2022,10,6,3,21,40,NULL,NULL
2022,10,6,3,51,40,NULL,NULL
2022,10,6,4,21,40,NULL,NULL
2022,10,6,4,51,40,NULL,NULL
2022,10,6,5,51,40,NULL,NULL
2022,10,6,6,21,40,NULL,NULL
2022,10,6,6,51,40,NULL,NULL
2022,10,6,7,21,40,NULL,NULL
2022,10,6,8,21,40,NULL,NULL
2022,10,6,8,51,40,NULL,NULL
2022,10,6,9,21,40,NULL,NULL
2022,10,6,10,21,40,NULL,NULL
2022,10,6,10,51,40,NULL,NULL
2022,10,6,11,21,40,NULL,NULL
2022,10,6,11,51,40,NULL,NULL
2022,10,6,12,21,40,NULL,NULL
2022,10,6,12,51,40,NULL,NULL
2022,10,6,13,21,40,NULL,NULL
2022,10,6,13,51,40,NULL,NULL
2022,10,6,14,21,40,NULL,NULL
2022,10,6,14,51,40,NULL,NULL
2022,10,6,15,21,40,NULL,NULL
2022,10,6,15,51,40,NULL,NULL
2022,10,6,16,21,40,NULL,NULL
2022,10,6,16,51,40,NULL,NULL
2022,10,6,17,21,40,NULL,NULL
2022,10,6,17,51,40,NULL,NULL
2022,10,6,18,21,40,NULL,NULL
2022,10,6,18,51,40,NULL,NULL
2022,10,6,19,21,40,NULL,NULL
2022,10,6,19,51,40,NULL,NULL
2022,10,6,20,21,40,NULL,NULL
2022,10,6,20,51,40,NULL,NULL
2022,10,6,21,21,40,NULL,NULL
2022,10,6,21,51,40,NULL,NULL
2022,10,6,22,21,40,NULL,NULL
2022,10,6,22,51,40,NULL,NULL
2022,10,7,0,21,40,NULL,NULL
2022,10,7,0,51,40,NULL,NULL
2022,10,7,1,51,40,NULL,NULL
2022,10,7,2,21,40,NULL,NULL
2022,10,7,2,51,40,NULL,NULL
2022,10,7,3,21,40,NULL,NULL
2022,10,7,4,21,40,NULL,NULL
2022,10,7,4,51,40,NULL,NULL
2022,10,7,5,21,40,NULL,NULL
2022,10,7,5,51,40,NULL,NULL
2022,10,7,6,21,40,NULL,NULL
2022,10,7,7,21,40,NULL,NULL
2022,10,7,7,51,40,NULL,NULL
2022,10,7,8,21,40,NULL,NULL
2022,10,7,8,51,40,NULL,NULL
2022,10,7,9,21,40,NULL,NULL
2022,10,7,10,21,40,NULL,NULL
2022,10,7,10,51,40,NULL,NULL
2022,10,7,11,51,40,NULL,NULL
2022,10,7,12,21,40,NULL,NULL
2022,10,7,12,51,40,NULL,NULL
2022,10,7,13,21,40,NULL,NULL
2022,10,7,14,21,40,NULL,NULL
2022,10,7,15,21,40,NULL,NULL
2022,10,7,15,51,40,NULL,NULL
2022,10,7,16,21,40,NULL,NULL
2022,10,7,16,51,40,NULL,NULL
2022,10,7,17,21,40,NULL,NULL
2022,10,7,17,51,40,NULL,NULL
2022,10,7,18,21,40,NULL,NULL
2022,10,7,18,51,40,NULL,NULL
2022,10,7,19,21,40,NULL,NULL
2022,10,7,19,51,40,NULL,NULL
2022,10,7,21,21,40,NULL,NULL
2022,10,7,21,51,40,NULL,NULL
2022,10,7,22,51,40,NULL,NULL
2022,10,7,23,51,40,NULL,NULL
2022,10,8,0,51,40,NULL,NULL
2022,10,8,1,21,40,NULL,NULL
2022,10,8,2,21,40,NULL,NULL
2022,10,8,2,51,40,NULL,NULL
2022,10,8,3,21,40,NULL,NULL
2022,10,8,4,21,40,NULL,NULL
2022,10,8,4,51,40,NULL,NULL
2022,10,8,5,51,40,NULL,NULL
2022,10,8,6,21,40,NULL,NULL
2022,10,8,6,51,40,NULL,NULL
2022,10,8,7,21,40,NULL,NULL
2022,10,8,7,51,40,NULL,NULL
2022,10,8,8,21,40,NULL,NULL
2022,10,8,10,21,40,NULL,NULL
2022,10,8,11,21,40,NULL,NULL
2022,10,8,11,51,40,NULL,NULL
2022,10,8,12,21,40,NULL,NULL
2022,10,8,12,51,40,NULL,NULL
2022,10,8,13,21,40,NULL,NULL
2022,10,8,13,51,40,NULL,NULL
2022,10,8,14,21,40,NULL,NULL
2022,10,8,15,51,40,NULL,NULL
2022,10,8,17,21,40,NULL,NULL
2022,10,8,18,21,40,NULL,NULL
2022,10,8,19,21,40,NULL,NULL
2022,10,8,19,51,40,NULL,NULL
2022,10,8,20,21,40,NULL,NULL
2022,10,8,20,51,40,NULL,NULL
2022,10,8,21,51,40,NULL,NULL
2022,10,8,22,21,40,NULL,NULL
2022,10,8,22,51,40,NULL,NULL
2022,10,8,23,21,40,NULL,NULL
2022,10,8,23,51,40,NULL,NULL
2022,10,9,0,51,40,NULL,NULL
2022,10,9,1,21,40,NULL,NULL
2022,10,9,1,51,40,NULL,NULL
2022,10,9,2,21,40,NULL,NULL
2022,10,9,2,51,40,NULL,NULL
2022,10,9,4,21,40,NULL,NULL
2022,10,9,6,21,40,NULL,NULL
2022,10,9,7,21,40,NULL,NULL
2022,10,9,7,51,40,NULL,NULL
2022,10,9,8,51,40,NULL,NULL
2022,10,9,10,21,40,NULL,NULL
2022,10,9,10,51,40,NULL,NULL
2022,10,9,11,21,40,NULL,NULL
2022,10,9,11,51,40,NULL,NULL
2022,10,9,12,51,40,NULL,NULL
2022,10,9,13,51,40,NULL,NULL
2022,10,9,14,21,40,NULL,NULL
2022,10,9,15,21,40,NULL,NULL
2022,10,9,15,51,40,NULL,NULL
2022,10,9,16,21,40,NULL,NULL
2022,10,9,16,51,40,NULL,NULL
2022,10,9,17,21,40,NULL,NULL
2022,10,9,17,51,40,NULL,NULL
2022,10,9,18,51,40,NULL,NULL
2022,10,9,19,51,40,NULL,NULL
2022,10,9,20,21,40,NULL,NULL
2022,10,9,20,51,40,NULL,NULL
2022,10,9,22,21,40,NULL,NULL
2022,10,9,22,51,40,NULL,NULL
2022,10,9,23,51,40,NULL,NULL
2022,10,10,0,21,40,NULL,NULL
2022,10,10,1,21,40,NULL,NULL
2022,10,10,1,51,40,NULL,NULL
2022,10,10,2,21,40,NULL,NULL
2022,10,10,2,51,40,NULL,NULL
2022,10,10,3,21,40,NULL,NULL
2022,10,10,3,51,40,NULL,NULL
2022,10,10,4,21,40,NULL,NULL
2022,10,10,4,51,40,NULL,NULL
2022,10,10,5,21,40,NULL,NULL
2022,10,10,6,51,40,NULL,NULL
2022,10,10,7,21,40,NULL,NULL
2022,10,10,7,51,40,NULL,NULL
2022,10,10,8,51,40,NULL,NULL
2022,10,10,9,21,40,NULL,NULL
2022,10,10,9,51,40,NULL,NULL
2022,10,10,10,21,40,NULL,NULL
2022,10,10,11,51,40,NULL,NULL
2022,10,10,12,51,40,NULL,NULL
2022,10,10,13,21,40,NULL,NULL
2022,10,10,13,51,40,NULL,NULL
2022,10,10,14,21,40,NULL,NULL
2022,10,10,14,51,40,NULL,NULL
2022,10,10,15,21,40,NULL,NULL
2022,10,10,15,51,40,NULL,NULL
2022,10,10,16,21,40,NULL,NULL
2022,10,10,16,51,40,NULL,NULL
2022,10,10,17,21,40,NULL,NULL
2022,10,10,17,51,40,NULL,NULL
2022,10,10,18,21,40,NULL,NULL
2022,10,10,18,51,40,NULL,NULL
2022,10,10,19,21,40,NULL,NULL
2022,10,10,19,51,40,NULL,NULL
2022,10,10,20,21,40,NULL,NULL
2022,10,10,21,21,40,NULL,NULL
2022,10,10,21,51,40,NULL,NULL
2022,10,10,22,21,40,NULL,NULL
2022,10,10,22,51,40,NULL,NULL
2022,10,10,23,21,40,NULL,NULL
2022,10,10,23,51,40,NULL,NULL
2022,10,11,0,21,40,NULL,NULL
2022,10,11,0,51,40,NULL,NULL
2022,10,11,1,21,40,NULL,NULL
2022,10,11,3,21,40,NULL,NULL
2022,10,11,3,51,40,NULL,NULL
2022,10,11,4,21,40,NULL,NULL
2022,10,11,4,51,40,NULL,NULL
2022,10,11,5,21,40,NULL,NULL
2022,10,11,5,51,40,NULL,NULL
2022,10,11,6,21,40,NULL,NULL
2022,10,11,7,21,40,NULL,NULL
2022,10,11,8,51,40,NULL,NULL
2022,10,11,9,21,40,NULL,NULL
2022,10,11,9,51,40,NULL,NULL
2022,10,11,10,21,40,NULL,NULL
2022,10,11,11,21,40,NULL,NULL
2022,10,11,11,51,40,NULL,NULL
2022,10,11,12,21,40,NULL,NULL
2022,10,11,12,51,40,NULL,NULL
2022,10,11,13,21,40,NULL,NULL
2022,10,11,13,51,40,NULL,NULL
2022,10,11,14,21,40,NULL,NULL
2022,10,11,14,51,40,NULL,NULL
2022,10,11,15,51,40,NULL,NULL
2022,10,11,16,21,40,NULL,NULL
2022,10,11,16,51,40,NULL,NULL
2022,10,11,17,51,40,NULL,NULL
2022,10,11,18,21,40,NULL,NULL
2022,10,11,18,51,40,NULL,NULL
2022,10,11,19,21,40,NULL,NULL
2022,10,11,19,51,40,NULL,NULL
2022,10,11,20,21,40,NULL,NULL
2022,10,11,20,51,40,NULL,NULL
2022,10,11,21,21,40,NULL,NULL
2022,10,11,21,51,40,NULL,NULL
2022,10,11,22,21,40,NULL,NULL
2022,10,11,22,51,40,NULL,NULL
2022,10,12,0,21,40,NULL,NULL
2022,10,12,0,51,40,NULL,NULL
2022,10,12,1,51,40,NULL,NULL
2022,10,12,2,51,40,NULL,NULL
2022,10,12,3,21,40,NULL,NULL
2022,10,12,3,51,40,NULL,NULL
2022,10,12,4,21,40,NULL,NULL
2022,10,12,5,21,40,NULL,NULL
2022,10,12,5,51,40,NULL,NULL
2022,10,12,6,21,40,NULL,NULL
2022,10,12,7,21,40,NULL,NULL
2022,10,12,8,21,40,NULL,NULL
2022,10,12,9,21,40,NULL,NULL
2022,10,12,9,51,40,NULL,NULL
2022,10,12,10,21,40,NULL,NULL
2022,10,12,11,51,40,NULL,NULL
2022,10,12,12,21,40,NULL,NULL
2022,10,12,12,51,40,NULL,NULL
2022,10,12,13,21,40,NULL,NULL
2022,10,12,13,51,40,NULL,NULL
2022,10,12,14,21,40,NULL,NULL
2022,10,12,14,51,40,NULL,NULL
2022,10,12,15,21,40,NULL,NULL
2022,10,12,15,51,40,NULL,NULL
2022,10,12,16,21,40,NULL,NULL
2022,10,12,16,51,40,NULL,NULL
2022,10,12,17,21,40,NULL,NULL
2022,10,12,17,51,40,NULL,NULL
2022,10,12,18,21,40,NULL,NULL
2022,10,12,19,21,40,NULL,NULL
2022,10,12,19,51,40,NULL,NULL
2022,10,12,20,21,40,NULL,NULL
2022,10,12,20,51,40,NULL,NULL
2022,10,12,21,51,40,NULL,NULL
2022,10,12,22,51,40,NULL,NULL
2022,10,12,23,51,40,NULL,NULL
2022,10,13,0,21,40,NULL,NULL
2022,10,13,0,51,40,NULL,NULL
2022,10,13,1,21,40,NULL,NULL
2022,10,13,3,21,40,NULL,NULL
2022,10,13,3,51,40,NULL,NULL
2022,10,13,4,21,40,NULL,NULL
2022,10,13,4,51,40,NULL,NULL
2022,10,13,5,51,40,NULL,NULL
2022,10,13,6,21,40,NULL,NULL
2022,10,13,6,51,40,NULL,NULL
2022,10,13,7,21,40,NULL,NULL
2022,10,13,7,51,40,NULL,NULL
2022,10,13,8,21,40,NULL,NULL
2022,10,13,9,51,40,NULL,NULL
2022,10,13,10,21,40,NULL,NULL
2022,10,13,10,51,40,NULL,NULL
2022,10,13,11,21,40,NULL,NULL
2022,10,13,11,51,40,NULL,NULL
2022,10,13,12,21,40,NULL,NULL
2022,10,13,12,51,40,NULL,NULL
2022,10,13,13,21,40,NULL,NULL
2022,10,13,14,21,40,NULL,NULL
2022,10,13,15,21,40,NULL,NULL
2022,10,13,15,51,40,NULL,NULL
2022,10,13,16,21,40,NULL,NULL
2022,10,13,16,51,40,NULL,NULL
2022,10,13,17,21,40,NULL,NULL
2022,10,13,18,21,40,NULL,NULL
2022,10,13,18,51,40,NULL,NULL
2022,10,13,19,21,40,NULL,NULL
2022,10,13,19,51,40,NULL,NULL
2022,10,13,20,21,40,NULL,NULL
2022,10,13,20,51,40,NULL,NULL
2022,10,13,22,21,40,NULL,NULL
2022,10,13,22,51,40,NULL,NULL
2022,10,13,23,51,40,NULL,NULL
2022,10,14,0,21,40,NULL,NULL
2022,10,14,0,51,40,NULL,NULL
2022,10,14,1,21,40,NULL,NULL
2022,10,14,2,21,40,NULL,NULL
2022,10,14,2,51,40,NULL,NULL
2022,10,14,3,51,40,NULL,NULL
2022,10,14,4,21,40,NULL,NULL
2022,10,14,4,51,40,NULL,NULL
2022,10,14,5,21,40,NULL,NULL
2022,10,14,5,51,40,NULL,NULL
2022,10,14,6,21,40,NULL,NULL
2022,10,14,7,21,40,NULL,NULL
2022,10,14,8,51,40,NULL,NULL
2022,10,14,9,21,40,NULL,NULL
2022,10,14,9,51,40,NULL,NULL
2022,10,14,10,51,40,NULL,NULL
2022,10,14,11,21,40,NULL,NULL
2022,10,14,11,51,40,NULL,NULL
2022,10,14,12,21,40,NULL,NULL
2022,10,14,12,51,40,NULL,NULL
2022,10,14,13,21,40,NULL,NULL
2022,10,14,13,51,40,NULL,NULL
2022,10,14,14,21,40,NULL,NULL
2022,10,14,14,51,40,NULL,NULL
2022,10,14,15,21,40,NULL,NULL
2022,10,14,15,51,40,NULL,NULL
2022,10,14,16,21,40,NULL,NULL
2022,10,14,16,51,40,NULL,NULL
2022,10,14,17,51,40,NULL,NULL
2022,10,14,18,21,40,NULL,NULL
2022,10,14,18,51,40,NULL,NULL
2022,10,14,19,21,40,NULL,NULL
2022,10,14,19,51,40,NULL,NULL
2022,10,14,20,21,40,NULL,NULL
2022,10,14,20,51,40,NULL,NULL
2022,10,14,22,21,40,NULL,NULL
2022,10,14,22,51,40,NULL,NULL
2022,10,15,0,21,40,NULL,9.50
2022,10,15,0,51,40,NULL,NULL
2022,10,15,1,21,40,NULL,NULL
2022,10,15,2,21,40,NULL,NULL
2022,10,15,2,51,40,NULL,NULL
2022,10,15,3,21,40,NULL,NULL
2022,10,15,4,21,40,NULL,NULL
2022,10,15,4,51,40,NULL,NULL
2022,10,15,5,51,40,NULL,NULL
2022,10,15,6,21,40,NULL,NULL
2022,10,15,6,51,40,NULL,NULL
2022,10,15,7,21,40,NULL,NULL
2022,10,15,7,51,40,NULL,NULL
2022,10,15,8,21,40,NULL,NULL
2022,10,15,8,51,40,NULL,NULL
2022,10,15,9,21,40,NULL,NULL
2022,10,15,9,51,40,NULL,NULL
2022,10,15,10,51,40,NULL,NULL
2022,10,15,11,21,40,NULL,NULL
2022,10,15,11,51,40,NULL,NULL
2022,10,15,12,21,40,NULL,NULL
2022,10,15,12,51,40,NULL,NULL
2022,10,15,13,21,40,NULL,NULL
2022,10,15,14,21,40,NULL,NULL
2022,10,15,14,51,40,NULL,NULL
2022,10,15,15,21,40,NULL,NULL
2022,10,15,15,51,40,NULL,NULL
2022,10,15,16,21,40,NULL,NULL
2022,10,15,16,51,40,NULL,NULL
2022,10,15,17,21,40,NULL,NULL
2022,10,15,18,21,40,NULL,NULL
2022,10,15,18,51,40,NULL,NULL
2022,10,15,19,51,40,NULL,NULL
2022,10,15,20,21,40,NULL,NULL
2022,10,15,20,51,40,NULL,NULL
2022,10,15,21,21,40,NULL,NULL
2022,10,15,21,51,40,NULL,NULL
2022,10,15,22,21,40,NULL,NULL
2022,10,15,22,51,40,NULL,NULL
2022,10,15,23,21,40,NULL,NULL
2022,10,15,23,51,40,NULL,NULL
2022,10,16,0,21,40,NULL,NULL
2022,10,16,0,51,40,NULL,NULL
2022,10,16,1,21,40,NULL,NULL
2022,10,16,1,51,40,NULL,NULL
2022,10,16,2,21,40,NULL,NULL
2022,10,16,2,51,40,NULL,NULL
2022,10,16,3,21,40,NULL,NULL
2022,10,16,3,51,40,NULL,NULL
2022,10,16,4,21,40,NULL,NULL
2022,10,16,4,51,40,NULL,NULL
2022,10,16,5,21,40,NULL,NULL
2022,10,16,5,51,40,NULL,NULL
2022,10,16,6,21,40,NULL,NULL
2022,10,16,6,51,40,NULL,NULL
2022,10,16,7,21,40,NULL,NULL
2022,10,16,7,51,40,NULL,NULL
2022,10,16,8,21,40,NULL,NULL
2022,10,16,8,51,40,NULL,NULL
2022,10,16,9,21,40,NULL,NULL
2022,10,16,9,51,40,NULL,NULL
2022,10,16,10,21,40,NULL,NULL
2022,10,16,11,21,40,NULL,NULL
2022,10,16,11,51,40,NULL,NULL
2022,10,16,12,21,40,NULL,NULL
2022,10,16,13,51,40,NULL,NULL
2022,10,16,14,51,40,NULL,NULL
2022,10,16,15,21,40,NULL,NULL
2022,10,16,15,51,40,NULL,NULL
2022,10,16,16,21,40,NULL,NULL
2022,10,16,16,51,40,NULL,NULL
2022,10,16,17,21,40,NULL,NULL
2022,10,16,17,51,40,NULL,NULL
2022,10,16,18,51,40,NULL,NULL
2022,10,16,19,21,40,NULL,NULL
2022,10,16,19,51,40,NULL,NULL
2022,10,16,20,21,40,NULL,NULL
2022,10,16,20,51,40,NULL,NULL
2022,10,16,21,21,40,NULL,NULL
2022,10,16,21,51,40,NULL,NULL
2022,10,16,22,21,40,NULL,NULL
2022,10,16,22,51,40,NULL,NULL
2022,10,16,23,21,40,NULL,NULL
2022,10,16,23,51,40,NULL,NULL
2022,10,17,0,21,40,NULL,NULL
2022,10,17,0,51,40,NULL,NULL
2022,10,17,1,21,40,NULL,NULL
2022,10,17,1,51,40,NULL,NULL
2022,10,17,2,21,40,NULL,NULL
2022,10,17,3,51,40,NULL,NULL
2022,10,17,4,21,40,NULL,NULL
2022,10,17,5,21,40,NULL,NULL
2022,10,17,5,51,40,NULL,NULL
2022,10,17,6,21,40,NULL,NULL
2022,10,17,6,51,40,NULL,NULL
2022,10,17,7,51,40,NULL,NULL
2022,10,17,8,21,40,NULL,NULL
2022,10,17,8,51,40,NULL,NULL
2022,10,17,9,51,40,NULL,NULL
2022,10,17,10,21,40,NULL,NULL
2022,10,17,10,51,40,NULL,NULL
2022,10,17,11,21,40,NULL,NULL
2022,10,17,11,51,40,NULL,NULL
2022,10,17,12,21,40,NULL,NULL
2022,10,17,12,51,40,NULL,NULL
2022,10,17,13,21,40,NULL,NULL
2022,10,17,13,51,40,NULL,NULL
2022,10,17,14,21,40,NULL,NULL
2022,10,17,14,51,40,NULL,NULL
2022,10,17,15,21,40,NULL,NULL
2022,10,17,16,21,40,NULL,NULL
2022,10,17,16,51,40,NULL,NULL
2022,10,17,17,51,40,NULL,NULL
2022,10,17,18,21,40,NULL,NULL
2022,10,17,19,21,40,NULL,NULL
2022,10,17,19,51,40,NULL,NULL
2022,10,17,21,51,40,NULL,NULL
2022,10,17,22,51,40,NULL,NULL
2022,10,17,23,21,40,NULL,NULL
2022,10,18,0,21,40,NULL,NULL
2022,10,18,1,51,40,NULL,NULL
2022,10,18,3,21,40,NULL,NULL
2022,10,18,3,51,40,NULL,NULL
2022,10,18,4,21,40,NULL,NULL
2022,10,18,4,51,40,NULL,NULL
2022,10,18,5,21,40,NULL,NULL
2022,10,18,5,51,40,NULL,NULL
2022,10,18,6,21,40,NULL,NULL
2022,10,18,6,51,40,NULL,NULL
2022,10,18,7,21,40,NULL,NULL
2022,10,18,8,21,40,NULL,NULL
2022,10,18,8,51,40,NULL,NULL
2022,10,18,9,21,40,NULL,NULL
2022,10,18,9,51,40,NULL,NULL
2022,10,18,11,51,40,NULL,NULL
2022,10,18,12,21,40,NULL,NULL
2022,10,18,13,51,40,NULL,NULL
2022,10,18,14,21,40,NULL,NULL
2022,10,18,14,51,40,NULL,NULL
2022,10,18,15,21,40,NULL,NULL
2022,10,18,15,51,40,NULL,NULL
2022,10,18,16,21,40,NULL,NULL
2022,10,18,17,51,40,NULL,NULL
2022,10,18,18,21,40,NULL,NULL
2022,10,18,18,51,40,NULL,NULL
2022,10,18,19,21,40,NULL,NULL
2022,10,18,19,51,40,NULL,NULL
2022,10,18,20,21,40,NULL,NULL
2022,10,18,20,51,40,NULL,NULL
2022,10,18,21,21,40,NULL,NULL
2022,10,18,21,51,40,NULL,NULL
2022,10,18,22,21,40,NULL,NULL
2022,10,18,22,51,40,NULL,NULL
2022,10,18,23,21,40,NULL,NULL
2022,10,19,0,21,40,NULL,NULL
2022,10,19,0,51,40,NULL,NULL
2022,10,19,1,21,40,NULL,NULL
2022,10,19,1,51,40,NULL,NULL
2022,10,19,2,21,40,NULL,NULL
2022,10,19,2,51,40,NULL,NULL
2022,10,19,3,21,40,NULL,NULL
2022,10,19,3,51,40,NULL,NULL
2022,10,19,4,21,40,NULL,NULL
2022,10,19,4,51,40,NULL,NULL
2022,10,19,5,21,40,NULL,NULL
2022,10,19,5,51,40,NULL,NULL
2022,10,19,6,21,40,NULL,NULL
2022,10,19,6,51,40,NULL,NULL
2022,10,19,7,21,40,NULL,NULL
2022,10,19,8,21,40,NULL,NULL
2022,10,19,8,51,40,NULL,NULL
2022,10,19,9,21,40,NULL,NULL
2022,10,19,9,51,40,NULL,NULL
2022,10,19,10,21,40,NULL,NULL
2022,10,19,10,51,40,NULL,NULL
2022,10,19,11,21,40,NULL,NULL
2022,10,19,11,51,40,NULL,NULL
2022,10,19,12,21,40,NULL,NULL
2022,10,19,12,51,40,NULL,NULL
2022,10,19,13,21,40,NULL,NULL
2022,10,19,13,51,40,NULL,NULL
2022,10,19,14,21,40,NULL,NULL
2022,10,19,14,51,40,NULL,NULL
2022,10,19,15,21,40,NULL,NULL
2022,10,19,15,51,40,NULL,NULL
2022,10,19,16,21,40,NULL,NULL
2022,10,19,16,51,40,NULL,NULL
2022,10,19,17,21,40,NULL,NULL
2022,10,19,17,51,40,NULL,NULL
2022,10,19,18,21,40,NULL,NULL
2022,10,19,18,51,40,NULL,NULL
2022,10,19,19,21,40,NULL,NULL
2022,10,19,19,51,40,NULL,NULL
2022,10,19,20,21,40,NULL,NULL
2022,10,19,20,51,40,NULL,NULL
2022,10,19,21,21,40,NULL,NULL
2022,10,19,21,51,40,NULL,NULL
2022,10,19,22,21,40,NULL,NULL
2022,10,19,22,51,40,NULL,NULL
2022,10,19,23,21,40,NULL,NULL
2022,10,19,23,51,40,NULL,NULL
2022,10,20,0,21,40,NULL,NULL
2022,10,20,0,51,40,NULL,NULL
2022,10,20,1,51,40,NULL,NULL
2022,10,20,2,21,40,NULL,NULL
2022,10,20,3,21,40,NULL,NULL
2022,10,20,4,21,40,NULL,NULL
2022,10,20,5,21,40,NULL,NULL
2022,10,20,5,51,40,NULL,NULL
2022,10,20,6,51,40,NULL,NULL
2022,10,20,7,21,40,NULL,NULL
2022,10,20,7,51,40,NULL,NULL
2022,10,20,8,21,40,NULL,NULL
2022,10,20,8,51,40,NULL,NULL
2022,10,20,9,51,40,NULL,NULL
2022,10,20,11,21,40,NULL,NULL
2022,10,20,11,51,40,NULL,NULL
2022,10,20,12,21,40,NULL,NULL
2022,10,20,13,21,40,NULL,NULL
2022,10,20,13,51,40,NULL,NULL
2022,10,20,14,21,40,NULL,NULL
2022,10,20,14,51,40,NULL,NULL
2022,10,20,15,21,40,NULL,NULL
2022,10,20,15,51,40,NULL,NULL
2022,10,20,16,21,40,NULL,NULL
2022,10,20,16,51,40,NULL,NULL
2022,10,20,17,21,40,NULL,NULL
2022,10,20,17,51,40,NULL,NULL
2022,10,20,18,21,40,NULL,NULL
2022,10,20,19,21,40,NULL,NULL
2022,10,20,19,51,40,NULL,NULL
2022,10,20,20,21,40,NULL,NULL
2022,10,20,20,51,40,NULL,NULL
2022,10,20,21,51,40,NULL,NULL
2022,10,20,22,21,40,NULL,NULL
2022,10,20,22,51,40,NULL,NULL
2022,10,20,23,21,40,NULL,NULL
2022,10,20,23,51,40,NULL,NULL
2022,10,21,0,21,40,NULL,NULL
2022,10,21,1,21,40,NULL,NULL
2022,10,21,1,51,40,NULL,NULL
2022,10,21,2,21,40,NULL,NULL
2022,10,21,2,51,40,NULL,NULL
2022,10,21,3,21,40,NULL,NULL
2022,10,21,3,51,40,NULL,NULL
2022,10,21,4,21,40,NULL,NULL
2022,10,21,4,51,40,NULL,NULL
2022,10,21,5,21,40,NULL,NULL
2022,10,21,5,51,40,NULL,NULL
2022,10,21,6,21,40,NULL,NULL
2022,10,21,6,51,40,NULL,NULL
2022,10,21,7,51,40,NULL,NULL
2022,10,21,8,21,40,NULL,NULL
2022,10,21,8,51,40,NULL,NULL
2022,10,21,9,21,40,NULL,NULL
2022,10,21,9,51,40,NULL,NULL
2022,10,21,10,21,40,NULL,NULL
2022,10,21,11,21,40,NULL,NULL
2022,10,21,11,51,40,NULL,NULL
